step,loss,embedding_grad_l2_norm,output_proj_grad_l2_norm,embedding_grad_l2_norm_effective,output_proj_grad_l2_norm_effective,embedding_grad_l1_norm,output_proj_grad_l1_norm,embedding_grad_mean,output_proj_grad_mean,embedding_grad_abs_mean,output_proj_grad_abs_mean
2618,0.0,0.019381092861294746,0.030899152159690857,0.019381092861294746,0.030899152159690857,103.73884582519531,77.66879272460938,-3.892285799222961e-17,-3.529322694555484e-14,1.5458292637049453e-06,7.539005650869512e-07
2619,0.0,0.018888115882873535,0.030978383496403694,0.018888115882873535,0.030978383496403694,102.25045776367188,81.05992126464844,2.347297703431117e-17,8.407961589603722e-15,1.5236505532811861e-06,7.868169404900982e-07
2620,0.0,0.017326947301626205,0.02935759723186493,0.017326947301626205,0.02935759723186493,92.2733383178711,68.10653686523438,-6.526897078362737e-17,-8.705548827929628e-15,1.3749798881690367e-06,6.610835043829866e-07
2621,0.0,0.019447436556220055,0.0352361686527729,0.019447436556220055,0.0352361686527729,104.9029541015625,82.44986724853516,1.5341460740669888e-17,-1.0052285474284814e-14,1.563175828778185e-06,8.003086122698733e-07
2622,0.0,0.01883099600672722,0.03177981823682785,0.01883099600672722,0.03177981823682785,101.56787109375,76.75672912597656,-1.9922214919421144e-17,-1.4889489042212677e-14,1.5134792192839086e-06,7.450475436598936e-07
2623,0.0,0.018748953938484192,0.032776862382888794,0.018748953938484192,0.032776862382888794,102.03021240234375,76.25566864013672,-4.618701254788249e-17,-2.0932542266378917e-14,1.5203686416498385e-06,7.40183963898744e-07
2624,0.0,0.021241052076220512,0.04225955531001091,0.021241052076220512,0.04225955531001091,114.10821533203125,84.28411865234375,-3.415236843329339e-18,1.9665602899918665e-14,1.7003449102048762e-06,8.181129942386178e-07
2625,0.0,0.01891314424574375,0.03330067917704582,0.01891314424574375,0.03330067917704582,101.44361877441406,83.31732177734375,-7.697835424647081e-17,5.138807012973175e-15,1.5116277154447744e-06,8.087286573754682e-07
2626,0.0,0.01797112077474594,0.02854229137301445,0.01797112077474594,0.02854229137301445,94.73849487304688,72.02119445800781,1.5937771935536915e-17,4.137081709111243e-15,1.4117135833657812e-06,6.99081567745452e-07
2627,0.0,0.02077716588973999,0.03204171359539032,0.02077716588973999,0.03204171359539032,112.52947998046875,77.55559539794922,7.535205098774256e-17,-1.5262141187357206e-14,1.6768199202488177e-06,7.528018386437907e-07
2628,0.0,0.019279025495052338,0.03350698575377464,0.019279025495052338,0.03350698575377464,104.95361328125,82.85491943359375,-3.426078865054194e-17,-2.5578563298331433e-15,1.5639307093806565e-06,8.042403010222188e-07
2629,0.0,0.018977677449584007,0.03453125059604645,0.018977677449584007,0.03453125059604645,102.76924896240234,79.86019897460938,3.2526065174565133e-18,1.4201356087731494e-14,1.5313811445594183e-06,7.751717134851788e-07
2630,0.0,0.019891628995537758,0.03248101845383644,0.019891628995537758,0.03248101845383644,108.23336029052734,78.27049255371094,-1.0148132334464322e-16,1.5032998446334184e-14,1.612802748240938e-06,7.597410558446427e-07
2631,0.0,0.018887672573328018,0.03277040272951126,0.018887672573328018,0.03277040272951126,103.06570434570312,79.89280700683594,-6.998525023393931e-17,3.4895751017583365e-16,1.5357986740127672e-06,7.754882176413957e-07
2632,0.0,0.018903126940131187,0.03200982138514519,0.018903126940131187,0.03200982138514519,102.87098693847656,78.35618591308594,4.082021179407924e-17,-8.318515757406615e-15,1.532897158540436e-06,7.605728455928329e-07
2633,0.0,0.018869228661060333,0.03324609622359276,0.018869228661060333,0.03324609622359276,102.05448150634766,77.96620178222656,-6.944314914769656e-17,-1.1539857441747025e-14,1.520730279480631e-06,7.567874149572162e-07
2634,0.0,0.019510330632328987,0.0347040630877018,0.019510330632328987,0.0347040630877018,105.95765686035156,81.18699645996094,9.280770596475918e-17,-1.1752614330405413e-14,1.5788921245984966e-06,7.880504426793777e-07
2635,0.0,0.018752703443169594,0.032972436398267746,0.018752703443169594,0.032972436398267746,101.67610168457031,77.94783020019531,7.334627696864437e-17,-2.1162779373969792e-14,1.5150919807638275e-06,7.566090971522499e-07
2636,0.0,0.01868998073041439,0.033034130930900574,0.01868998073041439,0.033034130930900574,102.4892578125,79.96366119384766,1.4203048459560108e-17,3.7383795738936756e-14,1.5272089513018727e-06,7.761759661661927e-07
2637,0.0,0.018528133630752563,0.03042522817850113,0.018528133630752563,0.03042522817850113,100.83798217773438,78.0903091430664,1.0213184464813452e-16,-5.7540205950911295e-15,1.502603026892757e-06,7.579920975331333e-07
2638,0.0,0.018498780205845833,0.03271075710654259,0.018498780205845833,0.03271075710654259,101.04924011230469,75.25234985351562,-4.8518047218726323e-17,-6.269246596466924e-15,1.5057510154292686e-06,7.304451514755783e-07
2639,0.0,0.01908443123102188,0.0327078215777874,0.01908443123102188,0.0327078215777874,103.23521423339844,82.85415649414062,1.713039432527097e-16,-1.393174550062045e-14,1.538324568173266e-06,8.042329113777669e-07
2640,0.0,0.017841652035713196,0.032395705580711365,0.017841652035713196,0.032395705580711365,92.15177917480469,69.10172271728516,2.350008208862331e-16,-2.2523332398244117e-15,1.3731685157836182e-06,6.707434181407734e-07
2641,0.0,0.021906428039073944,0.034582361578941345,0.021906428039073944,0.034582361578941345,111.59027862548828,68.87250518798828,-4.049495114233359e-17,1.4645816298012454e-14,1.6628247294647736e-06,6.685184530397237e-07
2642,0.0,0.01872057281434536,0.032021280378103256,0.01872057281434536,0.032021280378103256,101.62418365478516,79.73807525634766,-2.981555974335137e-17,5.759264152551107e-15,1.5143183418331319e-06,7.739863008282555e-07
2643,0.0,0.018163178116083145,0.02999643050134182,0.018163178116083145,0.02999643050134182,98.39803314208984,76.32547760009766,1.2224379494774062e-16,4.010115705482559e-15,1.4662449530078447e-06,7.408615374515648e-07
2644,0.0,0.019945060834288597,0.03082011081278324,0.019945060834288597,0.03082011081278324,105.72607421875,70.29356384277344,1.5742615544489524e-16,-2.369959011143722e-15,1.5754412743262947e-06,6.823121339039062e-07
2645,0.0,0.019187575206160545,0.031116053462028503,0.019187575206160545,0.031116053462028503,103.5239486694336,83.7390365600586,2.428070765281287e-16,1.1740538181676408e-14,1.5426270465468406e-06,8.128220656544727e-07
2646,0.0,0.018103888258337975,0.03597012907266617,0.018103888258337975,0.03597012907266617,98.6850357055664,78.76023864746094,-4.597017211338539e-17,-8.107117509595623e-15,1.4705216244692565e-06,7.644948141205532e-07
2647,0.0,0.02224644087255001,0.033233676105737686,0.02224644087255001,0.033233676105737686,116.28495025634766,77.58763885498047,3.65376132127615e-17,-2.664129191505462e-14,1.7327807881883928e-06,7.53112885831797e-07
2648,0.0,0.019223058596253395,0.03665878251194954,0.019223058596253395,0.03665878251194954,105.39887237548828,84.40016174316406,-2.3689817468808272e-17,6.616915081315714e-15,1.5705655869169277e-06,8.192393465833447e-07
2649,0.0,0.019742755219340324,0.0321071557700634,0.019742755219340324,0.0321071557700634,106.67537689208984,79.44318389892578,-8.61940727125976e-18,2.9165814322039754e-14,1.5895869864834822e-06,7.711238936281006e-07
2650,0.0,0.020866652950644493,0.03422132879495621,0.020866652950644493,0.03422132879495621,112.97702026367188,80.05189514160156,3.0222135558033436e-16,-2.6126012974119622e-14,1.6834887901495676e-06,7.770324259581685e-07
2651,0.0,0.019010864198207855,0.03436179459095001,0.019010864198207855,0.03436179459095001,102.9964370727539,80.34175109863281,7.914675859144182e-17,-8.702979777000606e-15,1.5347665112130926e-06,7.79845947818103e-07
2652,0.0,0.01924769952893257,0.03153148666024208,0.01924769952893257,0.03153148666024208,103.12937927246094,74.0167007446289,-7.19910242530375e-17,-7.109452987561946e-16,1.5367475043603918e-06,7.184511900959478e-07
2653,0.0,0.018917851150035858,0.03233436122536659,0.018917851150035858,0.03233436122536659,102.79027557373047,77.599365234375,2.846030702774449e-17,-1.899881517570829e-14,1.531694465484179e-06,7.532266863563564e-07
2654,0.0,0.01878323219716549,0.0338761992752552,0.01878323219716549,0.0338761992752552,101.3497314453125,76.81615447998047,-1.4338573731120796e-16,8.857559901742727e-15,1.5102286852197722e-06,7.45624390674493e-07
2655,0.0,0.019373372197151184,0.03293955698609352,0.019373372197151184,0.03293955698609352,104.84611511230469,77.25752258300781,-6.488950002325744e-17,2.4320523283531507e-14,1.562328861837159e-06,7.499085654671944e-07
2656,0.0,0.022096429020166397,0.046872109174728394,0.022096429020166397,0.046872109174728394,115.84719848632812,81.43492126464844,-3.69712940817557e-17,-2.3820958497833972e-14,1.7262577785004396e-06,7.9045690881685e-07
2657,0.0,0.019060827791690826,0.04511141777038574,0.019060827791690826,0.04511141777038574,101.61331176757812,74.12152099609375,6.749158523722265e-17,-3.5981942658703733e-14,1.5141563380893786e-06,7.194686304501374e-07
2658,0.0,0.01926250569522381,0.030918536707758904,0.01926250569522381,0.030918536707758904,103.28062438964844,82.2401123046875,-8.009543549236664e-17,-6.002602318737164e-15,1.539001232231385e-06,7.982725946931168e-07
2659,0.0,0.018706927075982094,0.031774941831827164,0.018706927075982094,0.031774941831827164,99.66252136230469,75.23281860351562,1.2630955309456127e-17,7.548616171428133e-15,1.4850872958049877e-06,7.302555218302587e-07
2660,0.0,0.020529694855213165,0.035506851971149445,0.020529694855213165,0.035506851971149445,109.74673461914062,88.48248291015625,1.2522535092207576e-17,1.8556985849761502e-14,1.6353537830582354e-06,8.588648370277951e-07
2661,0.0,0.01909482851624489,0.03348889201879501,0.01909482851624489,0.03348889201879501,103.66130065917969,81.08358764648438,2.0052319180119405e-16,2.870366298162244e-14,1.5446737506863428e-06,7.870466447457147e-07
2662,0.0,0.0193726047873497,0.030423691496253014,0.0193726047873497,0.030423691496253014,104.52656555175781,81.73880004882812,7.752045533271357e-18,7.389021611638267e-15,1.5575672023260267e-06,7.934065706649562e-07
2663,0.0,0.02007688209414482,0.03186940774321556,0.02007688209414482,0.03186940774321556,109.02423095703125,82.83798217773438,3.946495907847236e-17,-3.800900092170052e-14,1.6245876395259984e-06,8.040759098548733e-07
2664,0.0,0.01844281144440174,0.03263169899582863,0.01844281144440174,0.03263169899582863,100.7453384399414,78.21761322021484,-8.977193988179977e-17,1.851353475363325e-14,1.5012225276223035e-06,7.592277597723296e-07
2665,0.0,0.01864192634820938,0.02987794019281864,0.01864192634820938,0.02987794019281864,101.92202758789062,78.38438415527344,-5.789639601072594e-17,-7.835070855728276e-15,1.518756562290946e-06,7.608465466546477e-07
2666,0.0,0.018761789426207542,0.033145152032375336,0.018761789426207542,0.033145152032375336,101.79401397705078,80.91397857666016,-2.043721095135176e-17,3.070204536770641e-15,1.516849010840815e-06,7.85400345648668e-07
2667,0.0,0.020350657403469086,0.03611818701028824,0.020350657403469086,0.03611818701028824,107.19584655761719,80.49728393554688,-2.0182423440817665e-16,1.804518567314088e-15,1.597342588866013e-06,7.813556521796272e-07
2668,0.0,0.0187101811170578,0.03618921712040901,0.0187101811170578,0.03618921712040901,102.42570495605469,83.39083862304688,-1.684850176042474e-16,5.176379700447481e-15,1.5262619399436517e-06,8.094422696558468e-07
2669,0.0,0.018540553748607635,0.03354918211698532,0.018540553748607635,0.03354918211698532,102.34669494628906,79.68394470214844,1.5471565001368148e-16,-9.455576173932577e-15,1.5250845990522066e-06,7.73460897107725e-07
2670,0.0,0.01881815493106842,0.030175035819411278,0.01881815493106842,0.030175035819411278,101.91282653808594,78.35108947753906,-2.3489240066898454e-16,-4.63401603399108e-15,1.5186194559646538e-06,7.60523391818424e-07
2671,0.0,0.020565051585435867,0.03145075961947441,0.020565051585435867,0.03145075961947441,108.83457946777344,73.5418701171875,5.231275482242559e-17,7.498013576126214e-15,1.6217616121139145e-06,7.138421551644569e-07
2672,0.0,0.02019301988184452,0.028592538088560104,0.02019301988184452,0.028592538088560104,102.2564468383789,72.2344741821289,8.955509944730267e-17,6.320996921412372e-15,1.5237397974487976e-06,7.011518050603627e-07
2673,0.0,0.01918589510023594,0.034185029566287994,0.01918589510023594,0.034185029566287994,102.44685363769531,78.58819580078125,4.7813315806610746e-17,-3.341986704600208e-15,1.526577079857816e-06,7.628248681612604e-07
2674,0.0,0.018973907455801964,0.030555257573723793,0.018973907455801964,0.030555257573723793,102.2520980834961,75.06295776367188,-4.228388472693467e-18,1.7435975013520115e-14,1.5236749959512963e-06,7.286067784662009e-07
2675,0.0,0.019848112016916275,0.03435846045613289,0.019848112016916275,0.03435846045613289,106.03565216064453,82.41697692871094,8.077306185017008e-18,-1.5236257131038536e-15,1.5800543451405247e-06,7.99989379629551e-07
2676,0.0,0.018326444551348686,0.03693770617246628,0.018326444551348686,0.03693770617246628,98.86904907226562,77.74597930908203,-1.1001941545296656e-16,-8.882949714336674e-15,1.4732636373082642e-06,7.546498181909556e-07
2677,0.0,0.018612636253237724,0.033793721348047256,0.018612636253237724,0.033793721348047256,101.62992858886719,79.12471008300781,-8.142358315366138e-17,-8.636115843177299e-15,1.5144039480219362e-06,7.680326348236122e-07
2678,0.0,0.02026328817009926,0.031885333359241486,0.02026328817009926,0.031885333359241486,107.0821304321289,83.1872329711914,5.1553813301685736e-17,7.666683141033844e-16,1.5956480865497724e-06,8.074659376688942e-07
2679,0.0,0.01891913264989853,0.029027486220002174,0.01891913264989853,0.029027486220002174,101.38511657714844,77.48429870605469,-6.73831650199741e-17,5.636359248388035e-15,1.510755964773125e-06,7.521097700191604e-07
2680,0.0,0.018981944769620895,0.033326469361782074,0.018981944769620895,0.033326469361782074,103.70125579833984,74.89427185058594,2.329950468671349e-16,-3.0812378608866334e-14,1.545269128655491e-06,7.269694037859153e-07
2681,0.0,0.018830545246601105,0.031801946461200714,0.018830545246601105,0.031801946461200714,101.83407592773438,78.43434143066406,-8.760353553682876e-17,7.874073334817547e-15,1.5174459804256912e-06,7.613314778609492e-07
2682,0.0,0.019555749371647835,0.03320582956075668,0.019555749371647835,0.03320582956075668,106.39091491699219,84.27281951904297,-1.6149191359171589e-16,1.0773471348433754e-15,1.5853481727390317e-06,8.180032864402165e-07
2683,0.0,0.019906632602214813,0.029756754636764526,0.019906632602214813,0.029756754636764526,103.30733489990234,70.16122436523438,-1.71954464556201e-16,-6.187957268035402e-15,1.5393992498502485e-06,6.810275863244897e-07
2684,0.0,0.01962434872984886,0.030914073809981346,0.01962434872984886,0.030914073809981346,103.09722900390625,73.77688598632812,-9.725293487194975e-17,3.1239146841977993e-15,1.5362684280262329e-06,7.161233952501789e-07
2685,0.0,0.01860705204308033,0.04867324233055115,0.01860705204308033,0.04867324233055115,98.71672821044922,76.98551940917969,5.074066167232161e-17,-1.7472558366512028e-14,1.470993879593152e-06,7.472683023479476e-07
2686,0.0,0.018658073619008064,0.03086855635046959,0.018658073619008064,0.03086855635046959,101.37849426269531,81.29065704345703,-7.079840186330344e-17,2.5183382194372307e-14,1.5106572845979827e-06,7.890566280366329e-07
2687,0.0,0.018360083922743797,0.032861724495887756,0.018360083922743797,0.032861724495887756,100.73758697509766,79.02478790283203,-2.1141942363467336e-17,-2.6332484031276436e-15,1.5011070217951783e-06,7.670627155675902e-07
2688,0.0,0.0195529256016016,0.03413434699177742,0.0195529256016016,0.03413434699177742,101.71049499511719,82.35690307617188,-2.087089182034596e-17,-2.8077890286784014e-14,1.5156044810282765e-06,7.994062229954579e-07
2689,0.0,0.02090672217309475,0.032535579055547714,0.02090672217309475,0.032535579055547714,110.14398193359375,74.11248016357422,2.831393973445895e-16,-4.09476326544006e-14,1.6412732293247245e-06,7.193808642114163e-07
2690,0.0,0.020512528717517853,0.0403703898191452,0.020512528717517853,0.0403703898191452,111.05152130126953,80.9673080444336,-1.9027748127120603e-17,-1.765176851529441e-14,1.654796619732224e-06,7.859179618208145e-07
2691,0.0,0.01925661973655224,0.03269638121128082,0.01925661973655224,0.03269638121128082,103.19094848632812,85.36170959472656,-1.9713506001217684e-16,2.2013067045323917e-15,1.5376649571408052e-06,8.285727517431951e-07
2692,0.0,0.019507819786667824,0.03121425211429596,0.019507819786667824,0.03121425211429596,106.65779113769531,82.50049591064453,4.933119884809045e-17,4.820730471169661e-15,1.5893249383225339e-06,8.00800023625925e-07
2693,0.0,0.019947316497564316,0.03105274960398674,0.019947316497564316,0.03105274960398674,107.96797943115234,81.17097473144531,1.100465205072787e-16,-1.021258645955269e-14,1.6088482652776293e-06,7.878949190853746e-07
2694,0.0,0.018412722274661064,0.032743338495492935,0.018412722274661064,0.032743338495492935,100.376953125,79.71369934082031,1.1053441148489718e-16,4.14564478869151e-15,1.4957331586629152e-06,7.737497185189568e-07
2695,0.0,0.01769047975540161,0.030940650030970573,0.01769047975540161,0.030940650030970573,97.13252258300781,75.47630310058594,-1.1275702593849246e-17,2.0663779559248075e-15,1.4473873761744471e-06,7.326189574996533e-07
2696,0.0,0.018592379987239838,0.03275663033127785,0.018592379987239838,0.03275663033127785,101.55154418945312,80.87439727783203,-1.4300626655083803e-16,-5.382533543765548e-15,1.5132359294511843e-06,7.850161409805878e-07
2697,0.0,0.018859190866351128,0.039984021335840225,0.018859190866351128,0.039984021335840225,101.80728149414062,81.64680480957031,1.7992335052396946e-16,3.0801802555486917e-15,1.517046712251613e-06,7.925136173980718e-07
2698,0.0,0.019021494314074516,0.03256045654416084,0.019021494314074516,0.03256045654416084,104.18058776855469,80.37751770019531,1.0711917464156784e-16,-3.891885999671857e-14,1.552411731609027e-06,7.801931474205048e-07
2699,0.0,0.019413495436310768,0.032937563955783844,0.019413495436310768,0.032937563955783844,104.87724304199219,85.73163604736328,-6.217899459204368e-17,8.701267076381258e-15,1.562792704135063e-06,8.321634368257946e-07
2700,0.0,0.019230350852012634,0.029889356344938278,0.019230350852012634,0.029889356344938278,103.70770263671875,81.35700225830078,-2.1521413123837263e-16,-6.391974894260494e-15,1.5453651940333657e-06,7.89700607128907e-07
2701,0.0,0.018656212836503983,0.031887322664260864,0.018656212836503983,0.031887322664260864,100.51736450195312,83.85905456542969,8.798300629719868e-17,1.3686747149857775e-14,1.4978254512243439e-06,8.139870146806061e-07
2702,0.0,0.018285539001226425,0.03378978371620178,0.018285539001226425,0.03378978371620178,99.72206115722656,77.39217376708984,-8.359198749863239e-17,4.825585664023323e-15,1.4859745078865672e-06,7.51215566197061e-07
2703,0.0,0.01875123754143715,0.030533546581864357,0.01875123754143715,0.030533546581864357,101.38648986816406,79.66861724853516,-9.75781955236954e-19,-6.868463114343033e-15,1.510776428403915e-06,7.733120810371474e-07
2704,0.0,0.018720140680670738,0.03077751025557518,0.018720140680670738,0.03077751025557518,102.01161193847656,81.70277404785156,3.69712940817557e-17,1.3600902901752393e-14,1.5200914731394732e-06,7.930568699521245e-07
2705,0.0,0.019465496763586998,0.03143788501620293,0.019465496763586998,0.03143788501620293,105.84062194824219,81.3062515258789,3.65376132127615e-17,-1.7263896882153615e-14,1.577148168507847e-06,7.892080020610592e-07
2706,0.0,0.01911555975675583,0.031775105744600296,0.01911555975675583,0.031775105744600296,103.11216735839844,78.53041076660156,-8.337514706413529e-17,1.1270317158370603e-14,1.5364910268544918e-06,7.622639941473608e-07
2707,0.0,0.017936591058969498,0.0350174605846405,0.017936591058969498,0.0350174605846405,98.22603607177734,79.28267669677734,-7.955333440612389e-17,9.552403051232058e-15,1.4636819969382486e-06,7.695659292039636e-07
2708,0.0,0.018962087109684944,0.030558262020349503,0.018962087109684944,0.030558262020349503,102.86761474609375,82.42324829101562,-2.15485181781494e-16,1.0172841979601624e-14,1.5328469089581631e-06,8.000502589311509e-07
2709,0.0,0.017913175746798515,0.03086164779961109,0.017913175746798515,0.03086164779961109,97.796142578125,76.15362548828125,7.096103218917627e-17,8.558075309614971e-15,1.4572760846931487e-06,7.391934673250944e-07
2710,0.0,0.01977953314781189,0.032553404569625854,0.01977953314781189,0.032553404569625854,106.54232788085938,81.39254760742188,-1.6832238727837456e-16,1.739368774066139e-14,1.587604401720455e-06,7.900456466813921e-07
2711,0.0,0.019350426271557808,0.03093940205872059,0.019350426271557808,0.03093940205872059,104.84390258789062,82.75567626953125,-1.8328437725867452e-16,-7.889010760842377e-15,1.5622958926542196e-06,8.032769756027847e-07
2712,0.0,0.019373295828700066,0.029288189485669136,0.019373295828700066,0.029288189485669136,100.30810546875,72.98728942871094,-1.334652874329656e-16,1.5746168847703256e-15,1.4947072486393154e-06,7.084590833983384e-07
2713,0.0,0.021023886278271675,0.03298933058977127,0.021023886278271675,0.03298933058977127,113.49713897705078,81.63653564453125,-2.9219248548484344e-17,1.5964294231181342e-14,1.6912391629375634e-06,7.924139140413899e-07
2714,0.0,0.01842571049928665,0.03496606647968292,0.01842571049928665,0.03496606647968292,100.52037811279297,80.6922607421875,6.364266752489911e-17,3.972772987453433e-15,1.4978703575252439e-06,7.83248196967179e-07
2715,0.0,0.017777521163225174,0.029114361852407455,0.017777521163225174,0.029114361852407455,88.50033569335938,68.00559997558594,2.3527187142935446e-16,-2.2430496316675624e-14,1.3187577678763773e-06,6.601037512155017e-07
2716,0.0,0.020081060007214546,0.035317353904247284,0.020081060007214546,0.035317353904247284,108.33856201171875,82.93224334716797,5.903480829183572e-17,-2.6850588674123474e-14,1.6143703760462813e-06,8.049908615248569e-07
2717,0.0,0.020411180332303047,0.032871346920728683,0.020411180332303047,0.032871346920728683,109.01605224609375,81.06465148925781,1.345494896054511e-16,2.4015882801853815e-14,1.6244657672359608e-06,7.868628699725377e-07
2718,0.0,0.02015429176390171,0.031057927757501602,0.02015429176390171,0.031057927757501602,107.0539321899414,80.89851379394531,-1.32164244825983e-16,7.286703419741736e-15,1.5952278999975533e-06,7.852502221794566e-07
2719,0.0,0.018917923793196678,0.030584663152694702,0.018917923793196678,0.030584663152694702,101.13350677490234,77.70956420898438,3.881443777498106e-17,1.9711756031148657e-14,1.5070066865519038e-06,7.54296365812479e-07
2720,0.0,0.019467785954475403,0.029733890667557716,0.019467785954475403,0.029733890667557716,102.50072479248047,73.0347900390625,4.5102810375396984e-17,-9.706382629614575e-15,1.5273798226189683e-06,7.089201403687184e-07
2721,0.0,0.018499664962291718,0.03088010475039482,0.018499664962291718,0.03088010475039482,99.88287353515625,79.14236450195312,-4.060337135958214e-17,8.4373061990284e-15,1.4883707990520634e-06,7.682039608880586e-07
2722,0.0,0.018136249855160713,0.03227609395980835,0.018136249855160713,0.03227609395980835,99.15813446044922,80.38117980957031,2.3418766925686896e-17,1.541477991258422e-14,1.477571345276374e-06,7.802286745572928e-07
2723,0.0,0.019374564290046692,0.029692677780985832,0.019374564290046692,0.029692677780985832,102.73898315429688,76.31451416015625,1.0158974356189177e-16,1.001065211086137e-14,1.5309301488741767e-06,7.407551265714574e-07
2724,0.0,0.01967882178723812,0.031779468059539795,0.01967882178723812,0.031779468059539795,106.21641540527344,77.72174072265625,-1.8908485888147197e-16,3.7078059937779146e-17,1.582747927386663e-06,7.544145432802907e-07
2725,0.0,0.02038574032485485,0.03503471240401268,0.02038574032485485,0.03503471240401268,111.55369567871094,84.18038177490234,-9.817450671856243e-17,-3.1955990825239308e-15,1.6622796010778984e-06,8.171060130734986e-07
2726,0.0,0.019891835749149323,0.031774625182151794,0.019891835749149323,0.031774625182151794,107.25433349609375,82.93824005126953,-5.627009275199768e-17,-2.0101109971947147e-14,1.598214112163987e-06,8.050490691857703e-07
2727,0.0,0.019046714529395103,0.033531174063682556,0.019046714529395103,0.033531174063682556,101.92642211914062,81.0667953491211,-8.630249292984615e-17,-8.520326439287636e-15,1.5188220459094737e-06,7.868836746638408e-07
2728,0.0,0.018750593066215515,0.034360919147729874,0.018750593066215515,0.034360919147729874,102.67887878417969,83.82278442382812,-6.494371013188172e-17,2.875802555617722e-14,1.5300345239666058e-06,8.136349833876011e-07
2729,0.0,0.020033150911331177,0.03287479281425476,0.020033150911331177,0.03287479281425476,104.77342224121094,74.45648956298828,4.0115480381963664e-17,2.4011857701288462e-14,1.5612456536473474e-06,7.227200171655568e-07
2730,0.0,0.01832139864563942,0.030846692621707916,0.01832139864563942,0.030846692621707916,100.44723510742188,79.8649673461914,2.1412992906588713e-17,-7.552271118595535e-15,1.4967804418120068e-06,7.752179840281315e-07
2731,0.0,0.019286595284938812,0.03312760218977928,0.019286595284938812,0.03312760218977928,102.2498550415039,74.89236450195312,-7.209944447028604e-17,1.2243598672347263e-14,1.5236415720210061e-06,7.269508728313667e-07
2732,0.0,0.019692160189151764,0.03356504812836647,0.019692160189151764,0.03356504812836647,106.39649200439453,77.85746765136719,1.3314002678121994e-16,1.8230170045524692e-14,1.5854312778174062e-06,7.557320031992276e-07
2733,0.0,0.019065668806433678,0.033853039145469666,0.019065668806433678,0.033853039145469666,103.19989776611328,79.70613098144531,-1.3243529536910437e-16,-2.632893496322744e-14,1.5377983118014527e-06,7.736762199783698e-07
2734,0.0,0.019104311242699623,0.03196221590042114,0.019104311242699623,0.03196221590042114,97.0240478515625,74.82711029052734,1.984089975648473e-17,-7.485618943009042e-15,1.4457709767157212e-06,7.263174666150007e-07
2735,0.0,0.021691013127565384,0.03374496474862099,0.021691013127565384,0.03374496474862099,113.57864379882812,76.28948211669922,-5.724587470723463e-17,-3.569239715117906e-15,1.6924536794249434e-06,7.405121777992463e-07
2736,0.0,0.019375698640942574,0.031472399830818176,0.019375698640942574,0.031472399830818176,105.75812530517578,81.30162811279297,-7.237049501340742e-17,-5.7650023772522815e-15,1.5759188727315632e-06,7.891630957601592e-07
2737,0.0,0.019072100520133972,0.03021152876317501,0.019072100520133972,0.03021152876317501,102.82354736328125,80.77400970458984,1.0115606269289756e-16,-1.0304257447302234e-14,1.532190253783483e-06,7.840417310944758e-07
2738,0.0,0.019313260912895203,0.037256430834531784,0.019313260912895203,0.037256430834531784,100.7712173461914,80.1689682006836,8.058332646998512e-17,1.9684776337712713e-14,1.5016081533758552e-06,7.781688395880337e-07
2739,0.0,0.018606554716825485,0.032415539026260376,0.018606554716825485,0.032415539026260376,100.63119506835938,76.33116912841797,4.553649124439119e-18,-5.079129306674373e-15,1.4995216588431504e-06,7.409167892546975e-07
2740,0.0,0.019231000915169716,0.03380104526877403,0.019231000915169716,0.03380104526877403,103.43961334228516,82.55620574951172,-2.3174821436877657e-16,5.837428352923734e-15,1.5413703522426658e-06,8.013407750695478e-07
2741,0.0,0.018077002838253975,0.03392144665122032,0.018077002838253975,0.03392144665122032,99.56697082519531,77.4676284790039,-3.640208794120081e-17,8.942591845251691e-15,1.4836634818493621e-06,7.519479936490825e-07
2742,0.0,0.0185190811753273,0.03348049893975258,0.0185190811753273,0.03348049893975258,101.33685302734375,79.6905288696289,-2.0903417885520525e-16,2.2046578633332613e-14,1.510036781837698e-06,7.735247891105246e-07
2743,0.0,0.01898132637143135,0.03198203071951866,0.01898132637143135,0.03198203071951866,103.86088562011719,82.91162109375,-1.0842021724855044e-16,-6.791888371295929e-15,1.5476477983611403e-06,8.047906590036291e-07
2744,0.0,0.018973030149936676,0.03179777041077614,0.018973030149936676,0.03179777041077614,103.24375915527344,79.8994369506836,-1.1866592777853846e-16,-1.2342402948062109e-15,1.5384518974315142e-06,7.755525643915462e-07
2745,0.0,0.020991312339901924,0.03435879200696945,0.020991312339901924,0.03435879200696945,112.08246612548828,76.8691635131836,1.9325903724554117e-16,2.106739922894422e-15,1.6701588947398704e-06,7.461388804586022e-07
2746,0.0,0.01961234025657177,0.046192362904548645,0.01961234025657177,0.046192362904548645,104.72335815429688,75.45925903320312,-1.2953505455770564e-16,-8.139552095211885e-15,1.5604996406182181e-06,7.324534863073495e-07
2747,0.0,0.01859099045395851,0.032375767827034,0.01859099045395851,0.032375767827034,101.98074340820312,78.26705932617188,-1.4094628242311558e-16,-2.1320413899519712e-14,1.5196314961940516e-06,7.597077456011903e-07
2748,0.0,0.019256018102169037,0.029714733362197876,0.019256018102169037,0.029714733362197876,102.78015899658203,80.1505126953125,-6.207057437479513e-17,1.4587568330389058e-16,1.5315437167373602e-06,7.779896691317845e-07
